254,15.0
255,16.0
256,18.0
257,12.0
258,10.0
259,10.0
260,10.0
261,11.0
262,12.0
263,16.0
264,20.0
265,24.0
266,54.0
267,37.0
268,14.0
269,14.0
270,12.0
271,12.0
272,12.0
273,15.0
274,11.0
275,6.0
276,6.0
277,7.0
278,7.0
279,7.0
280,6.0
281,14.0
282,4.0
283,4.0
284,1.0
285,11.0
286,14.0
287,16.0
288,16.0
289,5.0
290,5.0
291,6.0
292,6.0
293,7.0
294,5.0
295,5.0
296,6.0
297,8.0
298,3.0
299,8.0
300,2.0
301,3.0
302,5.0
303,4.0
304,95.0
305,6.0
306,6.0
307,3.0
308,8.0
309,0.0
310,10.0
311,3.0
312,5.0
313,11.0
314,16.0
315,16.0
316,16.0
317,16.0
318,16.0
319,16.0
320,16.0
321,16.0
322,14.0
323,16.0
324,16.0
325,14.0
326,16.0
327,16.0
328,17.0
329,14.0
330,24.0
331,14.0
332,16.0
333,16.0
334,16.0
335,17.0
336,18.0
337,14.0
338,24.0
339,26.0
340,61.0
341,43.0
342,14.0
343,14.0
344,16.0
345,16.0
346,16.0
347,19.0
348,17.0
349,6.0
350,6.0
351,7.0
352,9.0
353,7.0
354,6.0
355,14.0
356,8.0
357,8.0
358,7.0
359,15.0
360,12.0
361,10.0
362,10.0
363,3.0
364,5.0
365,6.0
366,6.0
367,7.0
368,9.0
369,9.0
370,7.0
371,9.0
372,6.0
373,7.0
374,5.0
375,0.0
376,2.0
377,7.0
378,98.0
379,7.0
380,7.0
381,6.0
382,7.0
383,3.0
384,9.0
385,0.0
386,2.0
387,13.0
388,17.0
389,15.0
390,15.0
391,15.0
392,15.0
393,15.0
394,15.0
395,15.0
396,17.0
397,15.0
398,15.0
399,13.0
400,15.0
401,15.0
402,16.0
403,17.0
404,23.0
405,13.0
406,15.0
407,15.0
408,15.0
409,16.0
410,17.0
411,17.0
412,23.0
413,25.0
414,60.0
415,42.0
416,15.0
417,15.0
418,17.0
419,17.0
420,17.0
421,20.0
422,16.0
423,7.0
424,7.0
425,8.0
426,8.0
427,6.0
428,3.0
429,15.0
430,9.0
431,9.0
432,6.0
433,16.0
434,13.0
435,11.0
436,11.0
437,6.0
438,6.0
439,7.0
440,7.0
441,8.0
442,10.0
443,10.0
444,9.0
445,7.0
446,8.0
447,5.0
448,3.0
449,2.0
450,0.0
451,9.0
452,100.0
453,9.0
454,9.0
455,8.0
456,5.0
457,5.0
458,7.0
459,2.0
460,0.0
461,11.0
462,19.0
463,13.0
464,13.0
465,13.0
466,13.0
467,13.0
468,13.0
469,17.0
470,19.0
471,13.0
472,13.0
473,15.0
474,13.0
475,13.0
476,18.0
477,19.0
478,21.0
479,15.0
480,13.0
481,13.0
482,13.0
483,14.0
484,15.0
485,19.0
486,23.0
487,27.0
488,58.0
489,40.0
490,17.0
491,17.0
492,15.0
493,15.0
494,15.0
495,18.0
496,14.0
497,9.0
498,9.0
499,10.0
500,10.0
501,4.0
502,1.0
503,17.0
504,7.0
505,7.0
506,4.0
507,14.0
508,11.0
509,13.0
510,13.0
511,8.0
512,8.0
513,9.0
514,9.0
515,10.0
516,8.0
517,8.0
518,0.0
519,0.0
520,3.0
521,6.0
522,6.0
523,8.0
524,7.0
525,9.0
526,10.0
527,10.0
528,14.0
529,14.0
530,14.0
531,14.0
532,14.0
533,14.0
534,14.0
535,14.0
536,14.0
537,14.0
538,12.0
539,14.0
540,14.0
541,15.0
542,14.0
543,22.0
544,12.0
545,14.0
546,14.0
547,14.0
548,15.0
549,16.0
550,14.0
551,22.0
552,24.0
553,59.0
554,41.0
555,8.0
556,8.0
557,10.0
558,10.0
559,10.0
560,13.0
561,15.0
562,0.0
563,0.0
564,1.0
565,7.0
566,11.0
567,10.0
568,8.0
569,2.0
570,2.0
571,5.0
572,9.0
573,12.0
574,10.0
575,10.0
576,3.0
577,3.0
578,4.0
579,4.0
580,5.0
581,7.0
582,7.0
583,2.0
584,2.0
585,5.0
586,4.0
587,8.0
588,6.0
589,9.0
590,7.0
591,8.0
592,12.0
593,12.0
594,12.0
595,12.0
596,12.0
597,12.0
598,12.0
599,16.0
600,16.0
601,12.0
602,12.0
603,14.0
604,12.0
605,12.0
606,17.0
607,16.0
608,20.0
609,14.0
610,12.0
611,12.0
612,12.0
613,13.0
614,14.0
615,16.0
616,22.0
617,26.0
618,57.0
619,39.0
620,10.0
621,10.0
622,8.0
623,8.0
624,8.0
625,11.0
626,13.0
627,2.0
628,2.0
629,3.0
630,9.0
631,9.0
632,8.0
633,10.0
634,0.0
635,0.0
636,3.0
637,7.0
638,10.0
639,12.0
640,12.0
641,5.0
642,5.0
643,6.0
644,6.0
645,7.0
646,5.0
647,5.0
648,3.0
649,3.0
650,0.0
651,5.0
652,3.0
653,7.0
654,6.0
655,8.0
656,8.0
657,13.0
658,13.0
659,13.0
660,13.0
661,13.0
662,13.0
663,13.0
664,13.0
665,11.0
666,13.0
667,13.0
668,11.0
669,13.0
670,13.0
671,14.0
672,11.0
673,21.0
674,11.0
675,13.0
676,13.0
677,13.0
678,14.0
679,15.0
680,11.0
681,21.0
682,23.0
683,58.0
684,40.0
685,11.0
686,11.0
687,13.0
688,13.0
689,13.0
690,16.0
691,14.0
692,3.0
693,3.0
694,4.0
695,6.0
696,10.0
697,9.0
698,11.0
699,5.0
700,5.0
701,4.0
702,12.0
703,15.0
704,13.0
705,13.0
706,0.0
707,2.0
708,3.0
709,3.0
710,4.0
711,6.0
712,6.0
713,6.0
714,6.0
715,5.0
716,0.0
717,8.0
718,2.0
719,7.0
720,5.0
721,8.0
722,16.0
723,10.0
724,10.0
725,10.0
726,10.0
727,10.0
728,10.0
729,14.0
730,16.0
731,10.0
732,10.0
733,12.0
734,10.0
735,10.0
736,15.0
737,16.0
738,18.0
739,12.0
740,10.0
741,10.0
742,10.0
743,11.0
744,12.0
745,16.0
746,20.0
747,24.0
748,54.0
749,37.0
750,14.0
751,14.0
752,12.0
753,12.0
754,12.0
755,15.0
756,11.0
757,6.0
758,6.0
759,7.0
760,7.0
761,7.0
762,6.0
763,14.0
764,4.0
765,4.0
766,1.0
767,11.0
768,14.0
769,16.0
770,16.0
771,5.0
772,5.0
773,6.0
774,6.0
775,7.0
776,5.0
777,5.0
778,8.0
779,8.0
780,5.0
781,6.0
782,2.0
783,8.0
784,5.0
785,3.0
786,9.0
787,18.0
788,14.0
789,14.0
790,14.0
791,14.0
792,14.0
793,14.0
794,18.0
795,16.0
796,14.0
797,14.0
798,16.0
799,14.0
800,14.0
801,19.0
802,16.0
803,22.0
804,16.0
805,14.0
806,14.0
807,14.0
808,15.0
809,16.0
810,16.0
811,24.0
812,28.0
813,59.0
814,41.0
815,16.0
816,16.0
817,14.0
818,14.0
819,14.0
820,17.0
821,15.0
822,8.0
823,8.0
824,9.0
825,11.0
826,5.0
827,4.0
828,16.0
829,6.0
830,6.0
831,5.0
832,13.0
833,10.0
834,12.0
835,12.0
836,5.0
837,7.0
838,8.0
839,8.0
840,9.0
841,7.0
842,7.0
843,7.0
844,7.0
845,6.0
846,7.0
847,3.0
848,9.0
849,0.0
850,2.0
851,13.0
852,17.0
853,15.0
854,15.0
855,15.0
856,15.0
857,15.0
858,15.0
859,15.0
860,17.0
861,15.0
862,15.0
863,13.0
864,15.0
865,15.0
866,16.0
867,17.0
868,23.0
869,13.0
870,15.0
871,15.0
872,15.0
873,16.0
874,17.0
875,17.0
876,23.0
877,25.0
878,60.0
879,42.0
880,15.0
881,15.0
882,17.0
883,17.0
884,17.0
885,20.0
886,16.0
887,7.0
888,7.0
889,8.0
890,8.0
891,6.0
892,3.0
893,15.0
894,9.0
895,9.0
896,6.0
897,16.0
898,13.0
899,11.0
900,11.0
901,6.0
902,6.0
903,7.0
904,7.0
905,8.0
906,10.0
907,10.0
908,9.0
909,9.0
910,8.0
911,5.0
912,5.0
913,7.0
914,2.0
915,0.0
916,11.0
917,19.0
918,13.0
919,13.0
920,13.0
921,13.0
922,13.0
923,13.0
924,17.0
925,19.0
926,13.0
927,13.0
928,15.0
929,13.0
930,13.0
931,18.0
932,19.0
933,21.0
934,15.0
935,13.0
936,13.0
937,13.0
938,14.0
939,15.0
940,19.0
941,23.0
942,27.0
943,58.0
944,40.0
945,17.0
946,17.0
947,15.0
948,15.0
949,15.0
950,18.0
951,14.0
952,9.0
953,9.0
954,10.0
955,10.0
956,4.0
957,1.0
958,17.0
959,7.0
960,7.0
961,4.0
962,14.0
963,11.0
964,13.0
965,13.0
966,8.0
967,8.0
968,9.0
969,9.0
970,10.0
971,8.0
972,8.0
973,10.0
974,10.0
975,7.0
976,12.0
977,4.0
978,14.0
979,7.0
980,9.0
981,15.0
982,20.0
983,20.0
984,20.0
985,20.0
986,20.0
987,20.0
988,20.0
989,20.0
990,18.0
991,20.0
992,20.0
993,18.0
994,20.0
995,20.0
996,21.0
997,18.0
998,28.0
999,18.0
1000,20.0
1001,20.0
1002,20.0
1003,21.0
1004,22.0
1005,18.0
1006,28.0
1007,30.0
1008,65.0
1009,47.0
1010,18.0
1011,18.0
1012,20.0
1013,20.0
1014,20.0
1015,23.0
1016,21.0
1017,10.0
1018,10.0
1019,11.0
1020,13.0
1021,11.0
1022,10.0
1023,18.0
1024,12.0
1025,12.0
1026,11.0
1027,19.0
1028,16.0
1029,14.0
1030,14.0
1031,7.0
1032,9.0
1033,10.0
1034,10.0
1035,11.0
1036,13.0
1037,13.0
1038,101.0
1039,101.0
1040,98.0
1041,103.0
1042,95.0
1043,105.0
1044,98.0
1045,100.0
1046,106.0
1047,111.0
1048,111.0
1049,111.0
1050,111.0
1051,111.0
1052,111.0
1053,111.0
1054,109.0
1055,109.0
1056,111.0
1057,111.0
1058,109.0
1059,111.0
1060,111.0
1061,112.0
1062,109.0
1063,117.0
1064,109.0
1065,111.0
1066,111.0
1067,111.0
1068,112.0
1069,111.0
1070,109.0
1071,115.0
1072,121.0
1073,156.0
1074,138.0
1075,109.0
1076,109.0
1077,111.0
1078,111.0
1079,111.0
1080,114.0
1081,112.0
1082,101.0
1083,101.0
1084,102.0
1085,104.0
1086,102.0
1087,101.0
1088,109.0
1089,103.0
1090,103.0
1091,102.0
1092,110.0
1093,107.0
1094,105.0
1095,105.0
1096,98.0
1097,100.0
1098,101.0
1099,101.0
1100,102.0
1101,103.0
1102,104.0
1103,14.0
1104,14.0
1105,14.0
1106,14.0
1107,14.0
1108,14.0
1109,14.0
1110,14.0
1111,14.0
1112,14.0
1113,12.0
1114,14.0
1115,14.0
1116,15.0
1117,14.0
1118,22.0
1119,12.0
1120,14.0
1121,14.0
1122,14.0
1123,15.0
1124,16.0
1125,14.0
1126,22.0
1127,24.0
1128,59.0
1129,41.0
1130,8.0
1131,8.0
1132,10.0
1133,10.0
1134,10.0
1135,13.0
1136,15.0
1137,0.0
1138,0.0
1139,1.0
1140,7.0
1141,11.0
1142,10.0
1143,8.0
1144,2.0
1145,2.0
1146,5.0
1147,9.0
1148,12.0
1149,10.0
1150,10.0
1151,3.0
1152,3.0
1153,4.0
1154,4.0
1155,5.0
1156,7.0
1157,7.0
1158,14.0
1159,14.0
1160,14.0
1161,14.0
1162,14.0
1163,14.0
1164,14.0
1165,14.0
1166,14.0
1167,14.0
1168,12.0
1169,14.0
1170,14.0
1171,15.0
1172,14.0
1173,22.0
1174,12.0
1175,14.0
1176,14.0
1177,14.0
1178,15.0
1179,16.0
1180,14.0
1181,22.0
1182,24.0
1183,59.0
1184,41.0
1185,8.0
1186,8.0
1187,10.0
1188,10.0
1189,10.0
1190,13.0
1191,15.0
1192,0.0
1193,0.0
1194,1.0
1195,7.0
1196,11.0
1197,10.0
1198,8.0
1199,2.0
1200,2.0
1201,5.0
1202,9.0
1203,12.0
1204,10.0
1205,10.0
1206,3.0
1207,3.0
1208,4.0
1209,4.0
1210,5.0
1211,7.0
1212,7.0
1213,13.0
1214,13.0
1215,13.0
1216,13.0
1217,13.0
1218,13.0
1219,13.0
1220,11.0
1221,13.0
1222,13.0
1223,11.0
1224,13.0
1225,13.0
1226,14.0
1227,11.0
1228,21.0
1229,11.0
1230,13.0
1231,13.0
1232,13.0
1233,14.0
1234,15.0
1235,11.0
1236,21.0
1237,23.0
1238,58.0
1239,40.0
1240,11.0
1241,11.0
1242,13.0
1243,13.0
1244,13.0
1245,16.0
1246,14.0
1247,3.0
1248,3.0
1249,4.0
1250,6.0
1251,10.0
1252,9.0
1253,11.0
1254,5.0
1255,5.0
1256,4.0
1257,12.0
1258,15.0
1259,13.0
1260,13.0
1261,0.0
1262,2.0
1263,3.0
1264,3.0
1265,4.0
1266,6.0
1267,6.0
1268,10.0
1269,10.0
1270,10.0
1271,10.0
1272,10.0
1273,10.0
1274,14.0
1275,16.0
1276,10.0
1277,10.0
1278,12.0
1279,10.0
1280,10.0
1281,15.0
1282,16.0
1283,18.0
1284,12.0
1285,10.0
1286,10.0
1287,10.0
1288,11.0
1289,12.0
1290,16.0
1291,20.0
1292,24.0
1293,54.0
1294,37.0
1295,14.0
1296,14.0
1297,12.0
1298,12.0
1299,12.0
1300,15.0
1301,11.0
1302,6.0
1303,6.0
1304,7.0
1305,7.0
1306,7.0
1307,6.0
1308,14.0
1309,4.0
1310,4.0
1311,1.0
1312,11.0
1313,14.0
1314,16.0
1315,16.0
1316,5.0
1317,5.0
1318,6.0
1319,6.0
1320,7.0
1321,5.0
1322,5.0
1323,16.0
1324,16.0
1325,16.0
1326,16.0
1327,16.0
1328,16.0
1329,16.0
1330,14.0
1331,16.0
1332,16.0
1333,14.0
1334,16.0
1335,16.0
1336,17.0
1337,14.0
1338,24.0
1339,14.0
1340,16.0
1341,16.0
1342,16.0
1343,17.0
1344,18.0
1345,14.0
1346,24.0
1347,26.0
1348,61.0
1349,43.0
1350,14.0
1351,14.0
1352,16.0
1353,16.0
1354,16.0
1355,19.0
1356,17.0
1357,6.0
1358,6.0
1359,7.0
1360,9.0
1361,7.0
1362,6.0
1363,14.0
1364,8.0
1365,8.0
1366,7.0
1367,15.0
1368,12.0
1369,10.0
1370,10.0
1371,3.0
1372,5.0
1373,6.0
1374,6.0
1375,7.0
1376,9.0
1377,9.0
1378,12.0
1379,12.0
1380,12.0
1381,12.0
1382,12.0
1383,12.0
1384,16.0
1385,18.0
1386,12.0
1387,12.0
1388,14.0
1389,12.0
1390,12.0
1391,17.0
1392,18.0
1393,20.0
1394,14.0
1395,12.0
1396,12.0
1397,12.0
1398,13.0
1399,14.0
1400,18.0
1401,22.0
1402,26.0
1403,56.0
1404,39.0
1405,16.0
1406,16.0
1407,14.0
1408,14.0
1409,14.0
1410,17.0
1411,13.0
1412,8.0
1413,8.0
1414,9.0
1415,9.0
1416,9.0
1417,8.0
1418,16.0
1419,6.0
1420,6.0
1421,3.0
1422,13.0
1423,16.0
1424,18.0
1425,18.0
1426,7.0
1427,7.0
1428,8.0
1429,8.0
1430,9.0
1431,7.0
1432,7.0
1433,15.0
1434,15.0
1435,15.0
1436,15.0
1437,15.0
1438,15.0
1439,15.0
1440,17.0
1441,15.0
1442,15.0
1443,13.0
1444,15.0
1445,15.0
1446,16.0
1447,17.0
1448,23.0
1449,13.0
1450,15.0
1451,15.0
1452,15.0
1453,16.0
1454,17.0
1455,17.0
1456,23.0
1457,25.0
1458,60.0
1459,42.0
1460,15.0
1461,15.0
1462,17.0
1463,17.0
1464,17.0
1465,20.0
1466,16.0
1467,7.0
1468,7.0
1469,8.0
1470,8.0
1471,6.0
1472,3.0
1473,15.0
1474,9.0
1475,9.0
1476,6.0
1477,16.0
1478,13.0
1479,11.0
1480,11.0
1481,6.0
1482,6.0
1483,7.0
1484,7.0
1485,8.0
1486,10.0
1487,10.0
1488,13.0
1489,13.0
1490,13.0
1491,13.0
1492,13.0
1493,13.0
1494,17.0
1495,19.0
1496,13.0
1497,13.0
1498,15.0
1499,13.0
1500,13.0
1501,18.0
1502,19.0
1503,21.0
1504,15.0
1505,13.0
1506,13.0
1507,13.0
1508,14.0
1509,15.0
1510,19.0
1511,23.0
1512,27.0
1513,58.0
1514,40.0
1515,17.0
1516,17.0
1517,15.0
1518,15.0
1519,15.0
1520,18.0
1521,14.0
1522,9.0
1523,9.0
1524,10.0
1525,10.0
1526,4.0
1527,1.0
1528,17.0
1529,7.0
1530,7.0
1531,4.0
1532,14.0
1533,11.0
1534,13.0
1535,13.0
1536,8.0
1537,8.0
1538,9.0
1539,9.0
1540,10.0
1541,8.0
1542,8.0
1543,15.0
1544,15.0
1545,15.0
1546,15.0
1547,15.0
1548,15.0
1549,19.0
1550,19.0
1551,15.0
1552,15.0
1553,17.0
1554,15.0
1555,15.0
1556,19.0
1557,19.0
1558,23.0
1559,17.0
1560,15.0
1561,15.0
1562,15.0
1563,16.0
1564,17.0
1565,19.0
1566,25.0
1567,29.0
1568,60.0
1569,42.0
1570,18.0
1571,18.0
1572,16.0
1573,16.0
1574,16.0
1575,19.0
1576,17.0
1577,10.0
1578,10.0
1579,11.0
1580,12.0
1581,12.0
1582,12.0
1583,18.0
1584,8.0
1585,8.0
1586,7.0
1587,15.0
1588,18.0
1589,20.0
1590,20.0
1591,8.0
1592,9.0
1593,10.0
1594,10.0
1595,11.0
1596,9.0
1597,9.0
1598,24.0
1599,24.0
1600,24.0
1601,24.0
1602,24.0
1603,24.0
1604,24.0
1605,24.0
1606,24.0
1607,24.0
1608,22.0
1609,24.0
1610,24.0
1611,25.0
1612,24.0
1613,32.0
1614,22.0
1615,24.0
1616,24.0
1617,24.0
1618,25.0
1619,26.0
1620,24.0
1621,32.0
1622,34.0
1623,69.0
1624,51.0
1625,18.0
1626,18.0
1627,20.0
1628,20.0
1629,20.0
1630,23.0
1631,25.0
1632,10.0
1633,10.0
1634,10.0
1635,17.0
1636,21.0
1637,20.0
1638,18.0
1639,12.0
1640,12.0
1641,15.0
1642,19.0
1643,22.0
1644,20.0
1645,20.0
1646,13.0
1647,13.0
1648,14.0
1649,14.0
1650,15.0
1651,17.0
1652,17.0
1653,0.0
1654,0.0
1655,2.0
1656,0.0
1657,0.0
1658,5.0
1659,8.0
1660,8.0
1661,2.0
1662,0.0
1663,0.0
1664,0.0
1665,1.0
1666,2.0
1667,8.0
1668,10.0
1669,14.0
1670,45.0
1671,27.0
1672,8.0
1673,8.0
1674,6.0
1675,6.0
1676,6.0
1677,13.0
1678,3.0
1679,14.0
1680,14.0
1681,15.0
1682,11.0
1683,11.0
1684,14.0
1685,8.0
1686,12.0
1687,12.0
1688,9.0
1689,5.0
1690,8.0
1691,10.0
1692,10.0
1693,13.0
1694,13.0
1695,14.0
1696,12.0
1697,15.0
1698,13.0
1699,13.0
1700,0.0
1701,0.0
1702,2.0
1703,0.0
1704,0.0
1705,5.0
1706,8.0
1707,8.0
1708,2.0
1709,0.0
1710,0.0
1711,0.0
1712,1.0
1713,2.0
1714,8.0
1715,10.0
1716,14.0
1717,45.0
1718,27.0
1719,8.0
1720,8.0
1721,6.0
1722,6.0
1723,6.0
1724,13.0
1725,3.0
1726,14.0
1727,14.0
1728,15.0
1729,11.0
1730,11.0
1731,14.0
1732,8.0
1733,12.0
1734,12.0
1735,9.0
1736,5.0
1737,8.0
1738,10.0
1739,10.0
1740,13.0
1741,13.0
1742,14.0
1743,12.0
1744,15.0
1745,13.0
1746,13.0
1747,0.0
1748,0.0
1749,2.0
1750,0.0
1751,0.0
1752,5.0
1753,8.0
1754,8.0
1755,2.0
1756,0.0
1757,0.0
1758,0.0
1759,1.0
1760,2.0
1761,8.0
1762,10.0
1763,14.0
1764,45.0
1765,27.0
1766,8.0
1767,8.0
1768,6.0
1769,6.0
1770,6.0
1771,13.0
1772,3.0
1773,14.0
1774,14.0
1775,15.0
1776,11.0
1777,11.0
1778,14.0
1779,8.0
1780,12.0
1781,12.0
1782,9.0
1783,5.0
1784,8.0
1785,10.0
1786,10.0
1787,13.0
1788,13.0
1789,14.0
1790,12.0
1791,15.0
1792,13.0
1793,13.0
1794,0.0
1795,0.0
1796,2.0
1797,0.0
1798,0.0
1799,5.0
1800,8.0
1801,8.0
1802,2.0
1803,0.0
1804,0.0
1805,0.0
1806,1.0
1807,2.0
1808,8.0
1809,10.0
1810,14.0
1811,45.0
1812,27.0
1813,8.0
1814,8.0
1815,6.0
1816,6.0
1817,6.0
1818,13.0
1819,3.0
1820,14.0
1821,14.0
1822,15.0
1823,11.0
1824,11.0
1825,14.0
1826,8.0
1827,12.0
1828,12.0
1829,9.0
1830,5.0
1831,8.0
1832,10.0
1833,10.0
1834,13.0
1835,13.0
1836,14.0
1837,12.0
1838,15.0
1839,13.0
1840,13.0
1841,0.0
1842,0.0
1843,2.0
1844,0.0
1845,0.0
1846,5.0
1847,8.0
1848,8.0
1849,2.0
1850,0.0
1851,0.0
1852,0.0
1853,1.0
1854,2.0
1855,8.0
1856,10.0
1857,14.0
1858,45.0
1859,27.0
1860,8.0
1861,8.0
1862,6.0
1863,6.0
1864,6.0
1865,13.0
1866,3.0
1867,14.0
1868,14.0
1869,15.0
1870,11.0
1871,11.0
1872,14.0
1873,8.0
1874,12.0
1875,12.0
1876,9.0
1877,5.0
1878,8.0
1879,10.0
1880,10.0
1881,13.0
1882,13.0
1883,14.0
1884,12.0
1885,15.0
1886,13.0
1887,13.0
1888,0.0
1889,0.0
1890,2.0
1891,0.0
1892,0.0
1893,5.0
1894,8.0
1895,8.0
1896,2.0
1897,0.0
1898,0.0
1899,0.0
1900,1.0
1901,2.0
1902,8.0
1903,10.0
1904,14.0
1905,45.0
1906,27.0
1907,8.0
1908,8.0
1909,6.0
1910,6.0
1911,6.0
1912,13.0
1913,3.0
1914,14.0
1915,14.0
1916,15.0
1917,11.0
1918,11.0
1919,14.0
1920,8.0
1921,12.0
1922,12.0
1923,9.0
1924,5.0
1925,8.0
1926,10.0
1927,10.0
1928,13.0
1929,13.0
1930,14.0
1931,12.0
1932,15.0
1933,13.0
1934,13.0
1935,4.0
1936,4.0
1937,2.0
1938,4.0
1939,4.0
1940,5.0
1941,8.0
1942,10.0
1943,2.0
1944,4.0
1945,4.0
1946,4.0
1947,5.0
1948,6.0
1949,8.0
1950,12.0
1951,14.0
1952,49.0
1953,31.0
1954,8.0
1955,8.0
1956,10.0
1957,10.0
1958,10.0
1959,17.0
1960,7.0
1961,14.0
1962,14.0
1963,15.0
1964,11.0
1965,15.0
1966,18.0
1967,8.0
1968,16.0
1969,16.0
1970,13.0
1971,9.0
1972,12.0
1973,10.0
1974,10.0
1975,13.0
1976,13.0
1977,14.0
1978,12.0
1979,15.0
1980,17.0
1981,17.0
1982,8.0
1983,8.0
1984,6.0
1985,8.0
1986,8.0
1987,9.0
1988,0.0
1989,16.0
1990,6.0
1991,8.0
1992,8.0
1993,8.0
1994,9.0
1995,10.0
1996,0.0
1997,16.0
1998,18.0
1999,53.0
2000,34.0
2001,6.0
2002,6.0
2003,8.0
2004,8.0
2005,8.0
2006,15.0
2007,5.0
2008,14.0
2009,14.0
2010,15.0
2011,15.0
2012,19.0
2013,20.0
2014,8.0
2015,16.0
2016,16.0
2017,15.0
2018,9.0
2019,12.0
2020,10.0
2021,10.0
2022,11.0
2023,13.0
2024,14.0
2025,13.0
2026,15.0
2027,17.0
2028,17.0
2029,2.0
2030,0.0
2031,0.0
2032,0.0
2033,1.0
2034,2.0
2035,8.0
2036,10.0
2037,14.0
2038,45.0
2039,27.0
2040,8.0
2041,8.0
2042,6.0
2043,6.0
2044,6.0
2045,13.0
2046,3.0
2047,14.0
2048,14.0
2049,15.0
2050,11.0
2051,11.0
2052,14.0
2053,8.0
2054,12.0
2055,12.0
2056,9.0
2057,5.0
2058,8.0
2059,10.0
2060,10.0
2061,13.0
2062,13.0
2063,14.0
2064,12.0
2065,15.0
2066,13.0
2067,13.0
2068,2.0
2069,0.0
2070,0.0
2071,0.0
2072,1.0
2073,2.0
2074,8.0
2075,10.0
2076,14.0
2077,45.0
2078,27.0
2079,8.0
2080,8.0
2081,6.0
2082,6.0
2083,6.0
2084,13.0
2085,3.0
2086,14.0
2087,14.0
2088,15.0
2089,11.0
2090,11.0
2091,14.0
2092,8.0
2093,12.0
2094,12.0
2095,9.0
2096,5.0
2097,8.0
2098,10.0
2099,10.0
2100,13.0
2101,13.0
2102,14.0
2103,12.0
2104,15.0
2105,13.0
2106,13.0
2107,0.0
2108,2.0
2109,2.0
2110,2.0
2111,3.0
2112,4.0
2113,6.0
2114,10.0
2115,12.0
2116,47.0
2117,29.0
2118,6.0
2119,6.0
2120,8.0
2121,8.0
2122,8.0
2123,15.0
2124,5.0
2125,12.0
2126,12.0
2127,13.0
2128,9.0
2129,13.0
2130,16.0
2131,6.0
2132,14.0
2133,14.0
2134,11.0
2135,7.0
2136,10.0
2137,8.0
2138,8.0
2139,11.0
2140,11.0
2141,12.0
